candidate	workload	session	block_order_seed	cross_cell_seed	block	condition	order_in_block	process_interval_seconds	work_time_seconds	exit_code	behavior_ok	coverage_artifact_ok	timed_out	import_exit_code	import_timed_out	timestamp
nano-coverage	w03	8	3783726934	245722000	3	C	0	20.0608	18.323621	0	True	True	False	0	False	1789947215.448
nano-coverage	w03	8	3783726934	245722000	3	B0	1	3.6120	1.967140	0	True		False	0	False	1789947223.446
gd-tools	w11	8	3468748154	245722000	3	B0	0	5.2272	1.714838	0	True		False	0	False	1789947233.420
gd-tools	w11	8	3468748154	245722000	3	C	1	11.6861	7.950885	0	True	True	False	0	False	1789947249.846
gd-tools	w11	8	3468748154	245722000	3	B1	2	5.2881	1.744082	0	True		False	0	False	1789947259.981
nano-coverage	w05	8	1225415705	245722000	3	B0	0	3.7700	1.969129	0	True		False	0	False	1789947266.373
nano-coverage	w05	8	1225415705	245722000	3	C	1	7.5108	5.710777	0	True	True	False	0	False	1789947277.255
gd-tools	w05	8	3489176001	245722000	3	C	0	5.5452	2.069667	0	True	True	False	0	False	1789947285.139
gd-tools	w05	8	3489176001	245722000	3	B1	1	5.1993	1.929366	0	True		False	0	False	1789947292.679
gd-tools	w05	8	3489176001	245722000	3	B0	2	5.2018	1.938339	0	True		False	0	False	1789947300.220
nano-coverage	w01	8	2492131660	245722000	3	B0	0	1.7254		0	True		False	0	False	1789947304.562
nano-coverage	w01	8	2492131660	245722000	3	C	1	1.9704		0	True	True	False	0	False	1789947310.186
nano-coverage	w11	8	1137975433	245722000	3	B0	0	3.7263	1.753093	0	True		False	0	False	1789947319.145
nano-coverage	w11	8	1137975433	245722000	3	C	1	8.3083	6.274298	0	True	True	False	0	False	1789947333.139
gd-tools	w01	8	1131832941	245722000	3	B1	0	3.3488		0	True		False	0	False	1789947338.919
gd-tools	w01	8	1131832941	245722000	3	B0	1	3.3525		0	True		False	0	False	1789947344.713
gd-tools	w01	8	1131832941	245722000	3	C	2	3.4316		0	True	True	False	0	False	1789947350.482
gd-tools	w03	8	2372235157	245722000	4	C	0	27.6681	24.287460	0	True	True	False	0	False	1789947382.384
gd-tools	w03	8	2372235157	245722000	4	B1	1	5.1063	1.942048	0	True		False	0	False	1789947391.614
gd-tools	w03	8	2372235157	245722000	4	B0	2	5.1345	1.949639	0	True		False	0	False	1789947400.859
nano-coverage	w03	8	3783726934	245722000	4	B0	0	3.5956	1.945830	0	True		False	0	False	1789947408.838
nano-coverage	w03	8	3783726934	245722000	4	C	1	21.5913	19.870504	0	True	True	False	0	False	1789947435.500
gd-tools	w11	8	3468748154	245722000	4	B1	0	5.2217	1.731531	0	True		False	0	False	1789947445.471
gd-tools	w11	8	3468748154	245722000	4	B0	1	5.2417	1.747989	0	True		False	0	False	1789947455.454
gd-tools	w11	8	3468748154	245722000	4	C	2	11.6954	7.955412	0	True	True	False	0	False	1789947471.909
nano-coverage	w05	8	1225415705	245722000	4	C	0	7.6037	5.808550	0	True	True	False	0	False	1789947482.881
nano-coverage	w05	8	1225415705	245722000	4	B0	1	3.7753	2.002037	0	True		False	0	False	1789947489.275
gd-tools	w05	8	3489176001	245722000	4	B0	0	5.2477	1.933480	0	True		False	0	False	1789947496.859
gd-tools	w05	8	3489176001	245722000	4	B1	1	5.2074	1.942462	0	True		False	0	False	1789947504.403
gd-tools	w05	8	3489176001	245722000	4	C	2	5.4430	2.032403	0	True	True	False	0	False	1789947512.275
nano-coverage	w01	8	2492131660	245722000	4	C	0	1.8096		0	True	True	False	0	False	1789947517.363
nano-coverage	w01	8	2492131660	245722000	4	B0	1	1.7264		0	True		False	0	False	1789947521.706
nano-coverage	w11	8	1137975433	245722000	4	B0	0	3.7309	1.752090	0	True		False	0	False	1789947530.507
nano-coverage	w11	8	1137975433	245722000	4	C	1	8.3030	6.248109	0	True	True	False	0	False	1789947544.622
gd-tools	w01	8	1131832941	245722000	4	C	0	3.4186		0	True	True	False	0	False	1789947550.380
gd-tools	w01	8	1131832941	245722000	4	B0	1	3.2466		0	True		False	0	False	1789947555.962
gd-tools	w01	8	1131832941	245722000	4	B1	2	3.2659		0	True		False	0	False	1789947561.561
gd-tools	w03	8	2372235157	245722000	5	B1	0	5.1068	1.945018	0	True		False	0	False	1789947570.900
gd-tools	w03	8	2372235157	245722000	5	C	1	27.3865	24.074378	0	True	True	False	0	False	1789947602.398
gd-tools	w03	8	2372235157	245722000	5	B0	2	5.1055	1.941348	0	True		False	0	False	1789947611.691
nano-coverage	w03	8	3783726934	245722000	5	C	0	20.0431	18.291676	0	True	True	False	0	False	1789947636.773
nano-coverage	w03	8	3783726934	245722000	5	B0	1	3.5982	1.956282	0	True		False	0	False	1789947644.765
gd-tools	w11	8	3468748154	245722000	5	C	0	11.5811	7.933958	0	True	True	False	0	False	1789947661.210
gd-tools	w11	8	3468748154	245722000	5	B0	1	5.1988	1.728415	0	True		False	0	False	1789947671.242
gd-tools	w11	8	3468748154	245722000	5	B1	2	5.2895	1.743302	0	True		False	0	False	1789947681.311
nano-coverage	w05	8	1225415705	245722000	5	B0	0	3.6501	1.937135	0	True		False	0	False	1789947687.579
nano-coverage	w05	8	1225415705	245722000	5	C	1	7.6516	5.866636	0	True	True	False	0	False	1789947698.599
gd-tools	w05	8	3489176001	245722000	5	B0	0	5.1979	1.957194	0	True		False	0	False	1789947706.225
gd-tools	w05	8	3489176001	245722000	5	C	1	5.5491	2.068414	0	True	True	False	0	False	1789947714.113
gd-tools	w05	8	3489176001	245722000	5	B1	2	5.1975	1.925022	0	True		False	0	False	1789947721.736
nano-coverage	w01	8	2492131660	245722000	5	B0	0	1.7631		0	True		False	0	False	1789947726.118
nano-coverage	w01	8	2492131660	245722000	5	C	1	1.7510		0	True	True	False	0	False	1789947731.145
nano-coverage	w11	8	1137975433	245722000	5	C	0	8.4748	6.434606	0	True	True	False	0	False	1789947745.362
nano-coverage	w11	8	1137975433	245722000	5	B0	1	3.6792	1.716042	0	True		False	0	False	1789947754.095
gd-tools	w01	8	1131832941	245722000	5	B0	0	3.1555		0	True		False	0	False	1789947759.681
gd-tools	w01	8	1131832941	245722000	5	C	1	3.4177		0	True	True	False	0	False	1789947765.436
gd-tools	w01	8	1131832941	245722000	5	B1	2	3.2473		0	True		False	0	False	1789947771.020
gd-tools	w11	9	3244040358	836533371	0	B1	0	5.2944	1.736938	0	True		False	0	False	1789947841.310
gd-tools	w11	9	3244040358	836533371	0	C	1	11.5796	7.910281	0	True	True	False	0	False	1789947857.661
gd-tools	w11	9	3244040358	836533371	0	B0	2	5.2014	1.756295	0	True		False	0	False	1789947867.625
nano-coverage	w03	9	432230552	836533371	0	C	0	21.8644	20.150334	0	True	True	False	0	False	1789947894.626
nano-coverage	w03	9	432230552	836533371	0	B0	1	3.6211	1.983414	0	True		False	0	False	1789947902.628
gd-tools	w03	9	2205494244	836533371	0	C	0	27.4871	24.172280	0	True	True	False	0	False	1789947934.210
gd-tools	w03	9	2205494244	836533371	0	B1	1	5.0147	1.924175	0	True		False	0	False	1789947943.309
gd-tools	w03	9	2205494244	836533371	0	B0	2	5.1101	1.928430	0	True		False	0	False	1789947952.533
nano-coverage	w11	9	3151773482	836533371	0	B0	0	3.6993	1.750600	0	True		False	0	False	1789947961.275
nano-coverage	w11	9	3151773482	836533371	0	C	1	8.5899	6.498126	0	True	True	False	0	False	1789947975.551
nano-coverage	w05	9	2500709816	836533371	0	C	0	7.5244	5.700026	0	True	True	False	0	False	1789947986.447
nano-coverage	w05	9	2500709816	836533371	0	B0	1	3.6737	1.971697	0	True		False	0	False	1789947992.740
gd-tools	w01	9	3476933448	836533371	0	C	0	3.3924		0	True	True	False	0	False	1789947998.465
gd-tools	w01	9	3476933448	836533371	0	B0	1	3.2443		0	True		False	0	False	1789948004.056
gd-tools	w01	9	3476933448	836533371	0	B1	2	3.2644		0	True		False	0	False	1789948009.749
gd-tools	w05	9	965279906	836533371	0	B1	0	5.2062	1.925362	0	True		False	0	False	1789948017.291
gd-tools	w05	9	965279906	836533371	0	C	1	5.4427	2.018614	0	True	True	False	0	False	1789948025.066
gd-tools	w05	9	965279906	836533371	0	B0	2	5.2090	1.913181	0	True		False	0	False	1789948032.616
nano-coverage	w01	9	1589893028	836533371	0	C	0	1.8323		0	True	True	False	0	False	1789948037.724
nano-coverage	w01	9	1589893028	836533371	0	B0	1	1.7244		0	True		False	0	False	1789948042.068
gd-tools	w11	9	3244040358	836533371	1	B1	0	5.2089	1.747595	0	True		False	0	False	1789948052.118
gd-tools	w11	9	3244040358	836533371	1	B0	1	5.2350	1.742079	0	True		False	0	False	1789948062.144
gd-tools	w11	9	3244040358	836533371	1	C	2	11.5063	7.850663	0	True	True	False	0	False	1789948078.453
nano-coverage	w03	9	432230552	836533371	1	C	0	20.3324	18.625286	0	True	True	False	0	False	1789948103.931
nano-coverage	w03	9	432230552	836533371	1	B0	1	3.6156	1.965028	0	True		False	0	False	1789948111.966
gd-tools	w03	9	2205494244	836533371	1	B0	0	5.0115	1.923833	0	True		False	0	False	1789948121.118
gd-tools	w03	9	2205494244	836533371	1	C	1	27.3883	24.045361	0	True	True	False	0	False	1789948152.629
gd-tools	w03	9	2205494244	836533371	1	B1	2	5.0258	1.919011	0	True		False	0	False	1789948161.844
nano-coverage	w11	9	3151773482	836533371	1	C	0	8.2807	6.265649	0	True	True	False	0	False	1789948175.810
nano-coverage	w11	9	3151773482	836533371	1	B0	1	3.6282	1.753353	0	True		False	0	False	1789948184.466
nano-coverage	w05	9	2500709816	836533371	1	B0	0	3.6603	1.948746	0	True		False	0	False	1789948190.747
nano-coverage	w05	9	2500709816	836533371	1	C	1	7.8373	5.984367	0	True	True	False	0	False	1789948201.957
gd-tools	w01	9	3476933448	836533371	1	C	0	3.3930		0	True	True	False	0	False	1789948207.779
gd-tools	w01	9	3476933448	836533371	1	B1	1	3.2458		0	True		False	0	False	1789948213.366
gd-tools	w01	9	3476933448	836533371	1	B0	2	3.2521		0	True		False	0	False	1789948218.954
gd-tools	w05	9	965279906	836533371	1	C	0	5.4510	2.022160	0	True	True	False	0	False	1789948226.743
gd-tools	w05	9	965279906	836533371	1	B0	1	5.2034	1.926004	0	True		False	0	False	1789948234.277
gd-tools	w05	9	965279906	836533371	1	B1	2	5.2114	1.949386	0	True		False	0	False	1789948241.827
nano-coverage	w01	9	1589893028	836533371	1	C	0	1.7840		0	True	True	False	0	False	1789948246.884
nano-coverage	w01	9	1589893028	836533371	1	B0	1	1.7255		0	True		False	0	False	1789948251.230
gd-tools	w11	9	3244040358	836533371	2	C	0	11.5935	7.861254	0	True	True	False	0	False	1789948267.606
gd-tools	w11	9	3244040358	836533371	2	B0	1	5.2059	1.716063	0	True		False	0	False	1789948277.597
gd-tools	w11	9	3244040358	836533371	2	B1	2	5.1994	1.741611	0	True		False	0	False	1789948287.574
nano-coverage	w03	9	432230552	836533371	2	C	0	21.1324	19.114138	0	True	True	False	0	False	1789948313.722
nano-coverage	w03	9	432230552	836533371	2	B0	1	3.6169	1.951057	0	True		False	0	False	1789948321.715
gd-tools	w03	9	2205494244	836533371	2	B1	0	5.1033	1.945077	0	True		False	0	False	1789948331.013
gd-tools	w03	9	2205494244	836533371	2	B0	1	5.1045	1.957938	0	True		False	0	False	1789948340.181
gd-tools	w03	9	2205494244	836533371	2	C	2	27.2132	23.872459	0	True	True	False	0	False	1789948371.534
nano-coverage	w11	9	3151773482	836533371	2	B0	0	3.7675	1.748301	0	True		False	0	False	1789948380.339
nano-coverage	w11	9	3151773482	836533371	2	C	1	8.5527	6.466406	0	True	True	False	0	False	1789948394.605
nano-coverage	w05	9	2500709816	836533371	2	B0	0	3.6727	1.969646	0	True		False	0	False	1789948400.907
nano-coverage	w05	9	2500709816	836533371	2	C	1	8.7278	5.726791	0	True	True	False	0	False	1789948412.912
gd-tools	w01	9	3476933448	836533371	2	B1	0	3.2724		0	True		False	0	False	1789948418.522
gd-tools	w01	9	3476933448	836533371	2	C	1	3.3905		0	True	True	False	0	False	1789948424.253
gd-tools	w01	9	3476933448	836533371	2	B0	2	3.2463		0	True		False	0	False	1789948429.831
gd-tools	w05	9	965279906	836533371	2	C	0	5.5493	2.071766	0	True	True	False	0	False	1789948437.718
gd-tools	w05	9	965279906	836533371	2	B1	1	5.2044	1.956924	0	True		False	0	False	1789948445.263
gd-tools	w05	9	965279906	836533371	2	B0	2	5.2146	1.951910	0	True		False	0	False	1789948452.813
nano-coverage	w01	9	1589893028	836533371	2	B0	0	1.6876		0	True		False	0	False	1789948457.122
nano-coverage	w01	9	1589893028	836533371	2	C	1	1.7948		0	True	True	False	0	False	1789948462.203
gd-tools	w11	9	3244040358	836533371	3	C	0	11.5849	7.887566	0	True	True	False	0	False	1789948478.662
gd-tools	w11	9	3244040358	836533371	3	B1	1	5.2007	1.723306	0	True		False	0	False	1789948488.634
gd-tools	w11	9	3244040358	836533371	3	B0	2	5.1986	1.714377	0	True		False	0	False	1789948498.600
nano-coverage	w03	9	432230552	836533371	3	B0	0	3.5289	1.945624	0	True		False	0	False	1789948506.556
nano-coverage	w03	9	432230552	836533371	3	C	1	20.4080	18.691045	0	True	True	False	0	False	1789948532.049
gd-tools	w03	9	2205494244	836533371	3	C	0	27.3039	23.956639	0	True	True	False	0	False	1789948563.455
gd-tools	w03	9	2205494244	836533371	3	B0	1	5.0234	1.933984	0	True		False	0	False	1789948572.576
gd-tools	w03	9	2205494244	836533371	3	B1	2	5.1204	1.935282	0	True		False	0	False	1789948581.811
nano-coverage	w11	9	3151773482	836533371	3	C	0	8.4072	6.335143	0	True	True	False	0	False	1789948595.938
nano-coverage	w11	9	3151773482	836533371	3	B0	1	3.7156	1.757400	0	True		False	0	False	1789948604.724
nano-coverage	w05	9	2500709816	836533371	3	C	0	7.5755	5.728509	0	True	True	False	0	False	1789948615.685
nano-coverage	w05	9	2500709816	836533371	3	B0	1	3.6327	1.914273	0	True		False	0	False	1789948621.942
gd-tools	w01	9	3476933448	836533371	3	B0	0	3.2551		0	True		False	0	False	1789948627.552
gd-tools	w01	9	3476933448	836533371	3	B1	1	3.2452		0	True		False	0	False	1789948633.224
gd-tools	w01	9	3476933448	836533371	3	C	2	3.3937		0	True	True	False	0	False	1789948638.954
gd-tools	w05	9	965279906	836533371	3	B0	0	5.2170	1.951123	0	True		False	0	False	1789948646.508
gd-tools	w05	9	965279906	836533371	3	B1	1	5.2046	1.941954	0	True		False	0	False	1789948654.147
gd-tools	w05	9	965279906	836533371	3	C	2	5.4583	2.017605	0	True	True	False	0	False	1789948661.939
nano-coverage	w01	9	1589893028	836533371	3	C	0	1.8680		0	True	True	False	0	False	1789948667.173
nano-coverage	w01	9	1589893028	836533371	3	B0	1	1.7505		0	True		False	0	False	1789948671.543
gd-tools	w11	9	3244040358	836533371	4	B0	0	5.1983	1.744048	0	True		False	0	False	1789948681.532
gd-tools	w11	9	3244040358	836533371	4	B1	1	5.1974	1.722513	0	True		False	0	False	1789948691.502
gd-tools	w11	9	3244040358	836533371	4	C	2	11.5823	7.883554	0	True	True	False	0	False	1789948707.931
nano-coverage	w03	9	432230552	836533371	4	B0	0	3.6072	1.973025	0	True		False	0	False	1789948715.917
nano-coverage	w03	9	432230552	836533371	4	C	1	20.2012	18.468243	0	True	True	False	0	False	1789948741.189
gd-tools	w03	9	2205494244	836533371	4	B0	0	5.1323	1.949565	0	True		False	0	False	1789948750.419
gd-tools	w03	9	2205494244	836533371	4	B1	1	5.0213	1.927699	0	True		False	0	False	1789948759.602
gd-tools	w03	9	2205494244	836533371	4	C	2	27.5793	24.269953	0	True	True	False	0	False	1789948791.248
nano-coverage	w11	9	3151773482	836533371	4	C	0	8.5473	6.510726	0	True	True	False	0	False	1789948805.464
nano-coverage	w11	9	3151773482	836533371	4	B0	1	3.6846	1.729021	0	True		False	0	False	1789948814.161
nano-coverage	w05	9	2500709816	836533371	4	B0	0	3.6770	1.954246	0	True		False	0	False	1789948820.460
nano-coverage	w05	9	2500709816	836533371	4	C	1	7.4855	5.638107	0	True	True	False	0	False	1789948831.225
gd-tools	w01	9	3476933448	836533371	4	B1	0	3.3415		0	True		False	0	False	1789948837.006
gd-tools	w01	9	3476933448	836533371	4	B0	1	3.2498		0	True		False	0	False	1789948842.685
gd-tools	w01	9	3476933448	836533371	4	C	2	3.4072		0	True	True	False	0	False	1789948848.425
gd-tools	w05	9	965279906	836533371	4	B0	0	5.1991	1.958523	0	True		False	0	False	1789948855.956
gd-tools	w05	9	965279906	836533371	4	C	1	5.4631	2.054068	0	True	True	False	0	False	1789948863.750
gd-tools	w05	9	965279906	836533371	4	B1	2	5.2012	1.927446	0	True		False	0	False	1789948871.288
nano-coverage	w01	9	1589893028	836533371	4	B0	0	1.7216		0	True		False	0	False	1789948875.629
nano-coverage	w01	9	1589893028	836533371	4	C	1	1.8053		0	True	True	False	0	False	1789948880.717
gd-tools	w11	9	3244040358	836533371	5	B0	0	5.2966	1.755127	0	True		False	0	False	1789948890.787
gd-tools	w11	9	3244040358	836533371	5	C	1	11.4994	7.840703	0	True	True	False	0	False	1789948907.059
gd-tools	w11	9	3244040358	836533371	5	B1	2	5.2963	1.749875	0	True		False	0	False	1789948917.117
nano-coverage	w03	9	432230552	836533371	5	B0	0	3.5909	1.951666	0	True		False	0	False	1789948925.098
nano-coverage	w03	9	432230552	836533371	5	C	1	20.5851	18.875721	0	True	True	False	0	False	1789948950.766
gd-tools	w03	9	2205494244	836533371	5	B1	0	5.1081	1.955538	0	True		False	0	False	1789948960.092
gd-tools	w03	9	2205494244	836533371	5	C	1	27.2966	24.001593	0	True	True	False	0	False	1789948991.485
gd-tools	w03	9	2205494244	836533371	5	B0	2	5.2071	2.008641	0	True		False	0	False	1789949000.803
nano-coverage	w11	9	3151773482	836533371	5	B0	0	3.6477	1.763380	0	True		False	0	False	1789949009.508
nano-coverage	w11	9	3151773482	836533371	5	C	1	8.4277	6.404373	0	True	True	False	0	False	1789949023.624
nano-coverage	w05	9	2500709816	836533371	5	C	0	7.6537	5.821664	0	True	True	False	0	False	1789949034.553
nano-coverage	w05	9	2500709816	836533371	5	B0	1	3.7154	1.945504	0	True		False	0	False	1789949040.889
gd-tools	w01	9	3476933448	836533371	5	B0	0	3.2452		0	True		False	0	False	1789949046.479
gd-tools	w01	9	3476933448	836533371	5	C	1	3.3938		0	True	True	False	0	False	1789949052.211
gd-tools	w01	9	3476933448	836533371	5	B1	2	3.2463		0	True		False	0	False	1789949057.793
gd-tools	w05	9	965279906	836533371	5	B1	0	5.2119	1.936073	0	True		False	0	False	1789949065.341
gd-tools	w05	9	965279906	836533371	5	B0	1	5.1947	1.902095	0	True		False	0	False	1789949072.869
gd-tools	w05	9	965279906	836533371	5	C	2	5.5651	2.057295	0	True	True	False	0	False	1789949080.770
nano-coverage	w01	9	1589893028	836533371	5	B0	0	1.7629		0	True		False	0	False	1789949085.151
nano-coverage	w01	9	1589893028	836533371	5	C	1	1.8022		0	True	True	False	0	False	1789949090.227
